Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Molecule Max Phase,Activity µM,canonical_smiles,NEW_SMILES
CHEMBL1535321,,COc1cccc(CC(=O)Nc2ccc3nc(Nc4cccc(C(F)(F)F)c4)cc(C)c3c2)c1,Potency,'=',7079.5,nM,Active,,7.08,COc1cccc(CC(=O)Nc2ccc3nc(Nc4cccc(C(F)(F)F)c4)cc(C)c3c2)c1,COc1cccc(CC(=O)Nc2ccc3nc(Nc4cccc(C(F)(F)F)c4)cc(C)c3c2)c1
CHEMBL1979609,,CCN(CC)c1ccc(/C=N/NC(=O)Cc2nnc(NC(=O)Nc3ccccc3)s2)cc1,Potency,'=',7079.5,nM,Active,,7.08,CCN(CC)c1ccc(/C=N/NC(=O)Cc2nnc(NC(=O)Nc3ccccc3)s2)cc1,CCN(CC)c1ccc(/C=N/NC(=O)Cc2nnc(NC(=O)Nc3ccccc3)s2)cc1
CHEMBL1356259,,CCN(CCCNC(=O)c1cc(Nc2ccc(OC)cc2OC)nc2ccccc12)c1cccc(C)c1,Potency,'=',7079.5,nM,Active,,7.08,CCN(CCCNC(=O)c1cc(Nc2ccc(OC)cc2OC)nc2ccccc12)c1cccc(C)c1,CCN(CCCNC(=O)c1cc(Nc2ccc(OC)cc2OC)nc2ccccc12)c1cccc(C)c1
CHEMBL1590064,,COc1ccc(-c2[nH]c3ccccc3c2SCCNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,Potency,'=',7079.5,nM,Active,,7.08,COc1ccc(-c2[nH]c3ccccc3c2SCCNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,COc1ccc(-c2[nH]c3ccccc3c2SCCNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1
CHEMBL1418796,,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,Potency,'=',7079.5,nM,Active,,7.08,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C
CHEMBL3194979,,C=CCN1C(=O)/C(=C2/C(=O)N(CC(=O)O)c3ccccc32)S/C1=N/c1nccs1,Potency,'=',7079.5,nM,Active,,7.08,C=CCN1C(=O)/C(=C2/C(=O)N(CC(=O)O)c3ccccc32)S/C1=N/c1nccs1,C=CCN1C(=O)/C(=C2/C(=O)N(CC(=O)O)c3ccccc32)S/C1=N/c1nccs1
CHEMBL1486016,,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1cccn1-c1ccc(S(N)(=O)=O)cc1,Potency,'=',7079.5,nM,Active,,7.08,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1cccn1-c1ccc(S(N)(=O)=O)cc1,CC1=NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1cccn1-c1ccc(S(N)(=O)=O)cc1
CHEMBL1351562,,Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1,Potency,'=',7079.5,nM,Active,,7.08,Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1,Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1
CHEMBL1512059,,O=C(Nc1nc2ccc(F)cc2s1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,Potency,'=',7079.5,nM,Active,,7.08,O=C(Nc1nc2ccc(F)cc2s1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,O=C(Nc1nc2ccc(F)cc2s1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl
CHEMBL1425137,,CC(C)(C)C(=O)C(Cl)C(=O)Nc1ccccc1,Potency,'=',7079.5,nM,Active,,7.08,CC(C)(C)C(=O)C(Cl)C(=O)Nc1ccccc1,CC(C)(C)C(=O)C(Cl)C(=O)Nc1ccccc1
CHEMBL1999049,,CCn1c(Cl)c(C=O)s/c1=N\S(=O)(=O)c1ccccc1,Potency,'=',7079.5,nM,Active,,7.08,CCn1c(Cl)c(C=O)s/c1=N\S(=O)(=O)c1ccccc1,CCn1c(Cl)c(C=O)s/c1=N\S(=O)(=O)c1ccccc1
CHEMBL1544652,,O=C1NC(c2cc(Cl)cc([N+](=O)[O-])c2O)Nc2ccccc21,Potency,'=',7079.5,nM,Active,,7.08,O=C1NC(c2cc(Cl)cc([N+](=O)[O-])c2O)Nc2ccccc21,O=C1NC(c2cc(Cl)cc([N+](=O)[O-])c2O)Nc2ccccc21
CHEMBL3212625,,Cn1c(=O)c2c(nc(N/N=C/c3ccc(OC(=O)c4ccco4)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,Potency,'=',7079.5,nM,Active,,7.08,Cn1c(=O)c2c(nc(N/N=C/c3ccc(OC(=O)c4ccco4)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,Cn1c(=O)c2c(nc(N/N=C/c3ccc(OC(=O)c4ccco4)cc3)n2Cc2ccc(F)cc2)n(C)c1=O
CHEMBL1422105,,Cc1cccc(NC(=O)C2SC(Nc3c(C)cccc3C)=C(C(=O)N3CCOCC3)C2=N)c1,Potency,'=',7079.5,nM,Active,,7.08,Cc1cccc(NC(=O)C2SC(Nc3c(C)cccc3C)=C(C(=O)N3CCOCC3)C2=N)c1,Cc1cccc(NC(=O)C2SC(Nc3c(C)cccc3C)=C(C(=O)N3CCOCC3)C2=N)c1
CHEMBL1385690,,CCCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-],Potency,'=',7079.5,nM,Active,,7.08,CCCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-],CCCC(=O)OCCNc1cc(Sc2nccn2C)c2nonc2c1[N+](=O)[O-]
CHEMBL1531003,,COc1cccc2c1C(=O)C=C(C)C2=O,Potency,'=',7079.5,nM,Active,,7.08,COc1cccc2c1C(=O)C=C(C)C2=O,COc1cccc2c1C(=O)C=C(C)C2=O
CHEMBL3209772,,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc2c(c1)OCO2,Potency,'=',7079.5,nM,Active,,7.08,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc2c(c1)OCO2,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc2c(c1)OCO2
CHEMBL1531073,,O=S1(=O)C=C(Sc2nc3cc(Cl)ccc3o2)c2ccccc21,Potency,'=',7079.5,nM,Active,,7.08,O=S1(=O)C=C(Sc2nc3cc(Cl)ccc3o2)c2ccccc21,O=S1(=O)C=C(Sc2nc3cc(Cl)ccc3o2)c2ccccc21
CHEMBL1517362,,COc1ccccc1C(=O)NNC(=S)NC(=O)c1sc2ccccc2c1Cl,Potency,'=',7079.5,nM,Active,,7.08,COc1ccccc1C(=O)NNC(=S)NC(=O)c1sc2ccccc2c1Cl,COc1ccccc1C(=O)NNC(=S)NC(=O)c1sc2ccccc2c1Cl
CHEMBL1516388,,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,Potency,'=',7079.5,nM,Active,,7.08,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
CHEMBL451197,OXIDOPAMINE HYDROCHLORIDE,Cl.NCCc1cc(O)c(O)cc1O,Potency,'=',7079.5,nM,Active,,7.08,Cl.NCCc1cc(O)c(O)cc1O,NCCc1cc(O)c(O)cc1O
CHEMBL1335321,,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)NC1CC1,Potency,'=',7079.5,nM,Active,,7.08,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)NC1CC1,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)NC1CC1
CHEMBL1396853,,CCOc1ccc(/C=C/C(=O)Nc2ccc3nc(N(CC)CC)cc(C)c3c2)cc1OC,Potency,'=',7079.5,nM,Active,,7.08,CCOc1ccc(/C=C/C(=O)Nc2ccc3nc(N(CC)CC)cc(C)c3c2)cc1OC,CCOc1ccc(/C=C/C(=O)Nc2ccc3nc(N(CC)CC)cc(C)c3c2)cc1OC
CHEMBL1565921,,Cc1ccc2scc(N3CCc4ccccc4C3)c(=O)c2c1,Potency,'=',7079.5,nM,Active,,7.08,Cc1ccc2scc(N3CCc4ccccc4C3)c(=O)c2c1,Cc1ccc2scc(N3CCc4ccccc4C3)c(=O)c2c1
CHEMBL1427476,,Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1ccc([N+](=O)[O-])s1,Potency,'=',7079.5,nM,Active,,7.08,Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1ccc([N+](=O)[O-])s1,Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1ccc([N+](=O)[O-])s1
CHEMBL1365538,,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1Cl,Potency,'=',7079.5,nM,Active,,7.08,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1Cl,Cc1ccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)cc1Cl
CHEMBL133576,ACID BLUE 129,Cc1cc(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1.[Na+],Potency,'=',7079.5,nM,Active,,7.08,Cc1cc(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1.[Na+],Cc1cc(C)c(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1
CHEMBL164,MYRICETIN,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,Potency,'=',7079.5,nM,Active,,7.08,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL3198774,,C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccc(-n2nncc2C)cc1,Potency,'=',7079.5,nM,Active,,7.08,C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccc(-n2nncc2C)cc1,C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccc(-n2nncc2C)cc1
CHEMBL1970872,,Cc1cc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c2ccccc2n1,Potency,'=',7079.5,nM,Active,,7.08,Cc1cc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c2ccccc2n1,Cc1cc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c2ccccc2n1
CHEMBL1539376,,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cc(Cl)cc(Cl)c1,Potency,'=',7079.5,nM,Active,,7.08,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cc(Cl)cc(Cl)c1,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cc(Cl)cc(Cl)c1
CHEMBL1566165,,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,Potency,'=',7079.5,nM,Active,,7.08,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1
CHEMBL1609090,,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Potency,'=',7079.5,nM,Active,,7.08,Nc1ccc(N=Nc2ccccc2)c2ccccc12,Nc1ccc(N=Nc2ccccc2)c2ccccc12
CHEMBL1499053,,COc1ccc2nc(Nc3sc4c(c3C(N)=O)CCCC4)sc2c1,Potency,'=',7079.5,nM,Active,,7.08,COc1ccc2nc(Nc3sc4c(c3C(N)=O)CCCC4)sc2c1,COc1ccc2nc(Nc3sc4c(c3C(N)=O)CCCC4)sc2c1
CHEMBL1323290,,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)OC(C)(CCC=C(C)C)C=C2,Potency,'=',7079.5,nM,Active,,7.08,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)OC(C)(CCC=C(C)C)C=C2,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=CC4CC5C(C)(C)OC(C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)OC(C)(CCC=C(C)C)C=C2
CHEMBL3199116,,Cc1cc(-c2ccccc2)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1,Potency,'=',7079.5,nM,Active,,7.08,Cc1cc(-c2ccccc2)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1,Cc1cc(-c2ccccc2)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1
CHEMBL1590378,,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)C12.O=C(O)/C=C\C(=O)O,Potency,'=',7079.5,nM,Active,,7.08,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)C12.O=C(O)/C=C\C(=O)O,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)C12
CHEMBL1545991,,COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])cc1Cl)CC2,Potency,'=',7079.5,nM,Active,,7.08,COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])cc1Cl)CC2,COc1cc2c(cc1OC)CN(c1ccc([N+](=O)[O-])cc1Cl)CC2
CHEMBL43612,JUGLONE,O=C1C=CC(=O)c2c(O)cccc21,Potency,'=',7079.5,nM,Active,,7.08,O=C1C=CC(=O)c2c(O)cccc21,O=C1C=CC(=O)c2c(O)cccc21
CHEMBL3196983,,C(=N/Nc1ccccn1)\c1c[nH]c2ccccc12,Potency,'=',7079.5,nM,Active,,7.08,C(=N/Nc1ccccn1)\c1c[nH]c2ccccc12,C(=N\Nc1ccccn1)/c1c[nH]c2ccccc12
CHEMBL1479393,,CCN(CC)S(=O)(=O)c1cc([N+](=O)[O-])ccc1NNC(=O)Nc1ccc(Cl)c(Cl)c1,Potency,'=',7079.5,nM,Active,,7.08,CCN(CC)S(=O)(=O)c1cc([N+](=O)[O-])ccc1NNC(=O)Nc1ccc(Cl)c(Cl)c1,CCN(CC)S(=O)(=O)c1cc([N+](=O)[O-])ccc1NNC(=O)Nc1ccc(Cl)c(Cl)c1
CHEMBL1565710,,CC1CCCN(c2ccc(C(=O)Nc3ccc4c(c3)OCO4)cc2[N+](=O)[O-])C1,Potency,'=',7079.5,nM,Active,,7.08,CC1CCCN(c2ccc(C(=O)Nc3ccc4c(c3)OCO4)cc2[N+](=O)[O-])C1,CC1CCCN(c2ccc(C(=O)Nc3ccc4c(c3)OCO4)cc2[N+](=O)[O-])C1
CHEMBL1375199,,S=C(NCCC(c1ccccc1)c1ccccc1)Nc1cccc(Cl)c1,Potency,'=',7079.5,nM,Active,,7.08,S=C(NCCC(c1ccccc1)c1ccccc1)Nc1cccc(Cl)c1,S=C(NCCC(c1ccccc1)c1ccccc1)Nc1cccc(Cl)c1
CHEMBL1488691,,COC(=O)c1c(SCC(=O)Nc2cc(F)ccc2F)[nH]c2ccc(C)cc2c1=O,Potency,'=',7079.5,nM,Active,,7.08,COC(=O)c1c(SCC(=O)Nc2cc(F)ccc2F)[nH]c2ccc(C)cc2c1=O,COC(=O)c1c(SCC(=O)Nc2cc(F)ccc2F)[nH]c2ccc(C)cc2c1=O
CHEMBL3197314,,C=CCc1cccc(/C=N/NC(=O)c2cc([N+](=O)[O-])nn2Cc2ccccc2)c1O,Potency,'=',7079.5,nM,Active,,7.08,C=CCc1cccc(/C=N/NC(=O)c2cc([N+](=O)[O-])nn2Cc2ccccc2)c1O,C=CCc1cccc(/C=N/NC(=O)c2cc([N+](=O)[O-])nn2Cc2ccccc2)c1O
CHEMBL3190653,,COc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1Br,Potency,'=',7079.5,nM,Active,,7.08,COc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1Br,COc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1Br
CHEMBL1593746,,Nc1scc2c(C(=O)NCc3ccccc3)nn(-c3ccccc3)c(=O)c12,Potency,'=',7079.5,nM,Active,,7.08,Nc1scc2c(C(=O)NCc3ccccc3)nn(-c3ccccc3)c(=O)c12,Nc1scc2c(C(=O)NCc3ccccc3)nn(-c3ccccc3)c(=O)c12
CHEMBL1400620,,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1,Potency,'=',7079.5,nM,Active,,7.08,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1
CHEMBL595227,,N=C1Sc2ccccc2C2=NCCCN12,Potency,'=',7079.5,nM,Active,,7.08,N=C1Sc2ccccc2C2=NCCCN12,N=C1Sc2ccccc2C2=NCCCN12
CHEMBL1365769,,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(CCN3CCOCC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,Potency,'=',7079.5,nM,Active,,7.08,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(CCN3CCOCC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(CCN3CCOCC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O
CHEMBL1490402,,Cc1ccc(C(C(=O)NCc2ccco2)N(Cc2ccco2)C(=O)CNC(=O)c2ccco2)cc1,Potency,'=',7079.5,nM,Active,,7.08,Cc1ccc(C(C(=O)NCc2ccco2)N(Cc2ccco2)C(=O)CNC(=O)c2ccco2)cc1,Cc1ccc(C(C(=O)NCc2ccco2)N(Cc2ccco2)C(=O)CNC(=O)c2ccco2)cc1
CHEMBL3190547,,CN(/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,Potency,'=',7079.5,nM,Active,,7.08,CN(/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1,CN(/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1
CHEMBL1535285,,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,Potency,'=',7079.5,nM,Active,,7.08,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1
CHEMBL1593522,,CSc1nc(Nc2ccc(F)cc2)cc(-c2ccccc2)n1,Potency,'=',7079.5,nM,Active,,7.08,CSc1nc(Nc2ccc(F)cc2)cc(-c2ccccc2)n1,CSc1nc(Nc2ccc(F)cc2)cc(-c2ccccc2)n1
CHEMBL1160008,IODOPHTHALEIN,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,Potency,'=',7079.5,nM,Active,2.0,7.08,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I
CHEMBL1422155,,O=C(Nc1nc2ccc(F)cc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1,Potency,'=',7079.5,nM,Active,,7.08,O=C(Nc1nc2ccc(F)cc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1,O=C(Nc1nc2ccc(F)cc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1
CHEMBL1436487,,Cc1ccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(Cl)s3)nc2c1,Potency,'=',7079.5,nM,Active,,7.08,Cc1ccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(Cl)s3)nc2c1,Cc1ccn2c(Nc3ccc4c(c3)OCCO4)c(-c3ccc(Cl)s3)nc2c1
CHEMBL1789976,,CCCCCC[N+](C)(C)CCSSCC[N+](C)(C)CCCCCC.[Br-].[Br-],Potency,'=',7079.5,nM,Active,,7.08,CCCCCC[N+](C)(C)CCSSCC[N+](C)(C)CCCCCC.[Br-].[Br-],CCCCCC[N+](C)(C)CCSSCC[N+](C)(C)CCCCCC
CHEMBL1315491,,COc1ccc(NC(=O)CSc2nc(-c3cc(OC)c(OC)c(OC)c3)[nH]c2-c2ccc(F)cc2)cc1,Potency,'=',7079.5,nM,Active,,7.08,COc1ccc(NC(=O)CSc2nc(-c3cc(OC)c(OC)c(OC)c3)[nH]c2-c2ccc(F)cc2)cc1,COc1ccc(NC(=O)CSc2nc(-c3cc(OC)c(OC)c(OC)c3)[nH]c2-c2ccc(F)cc2)cc1
CHEMBL573524,,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,Potency,'=',7079.5,nM,Active,,7.08,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC
CHEMBL1497010,,COc1cccc(NN=C2C(=O)NC(=S)NC2=O)c1,Potency,'=',7079.5,nM,Active,,7.08,COc1cccc(NN=C2C(=O)NC(=S)NC2=O)c1,COc1cccc(NN=C2C(=O)NC(=S)NC2=O)c1
CHEMBL1320230,,O=C(NN1C(=O)/C(=C/C=C/c2ccco2)SC1=S)c1ccccc1O,Potency,'=',7079.5,nM,Active,,7.08,O=C(NN1C(=O)/C(=C/C=C/c2ccco2)SC1=S)c1ccccc1O,O=C(NN1C(=O)/C(=C/C=C/c2ccco2)SC1=S)c1ccccc1O
CHEMBL1581141,,Cc1cccc(Oc2cc(NC(=O)c3ccccc3)cc([N+](=O)[O-])c2)c1,Potency,'=',7079.5,nM,Active,,7.08,Cc1cccc(Oc2cc(NC(=O)c3ccccc3)cc([N+](=O)[O-])c2)c1,Cc1cccc(Oc2cc(NC(=O)c3ccccc3)cc([N+](=O)[O-])c2)c1
CHEMBL1369733,,COc1cccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)c1,Potency,'=',7079.5,nM,Active,,7.08,COc1cccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)c1,COc1cccc(NS(=O)(=O)c2ccc3[nH]c4c(c3c2)CCCCCC4)c1
CHEMBL1300370,,O=C1Nc2ccc(Br)cc2C12NNc1ccccc1O2,Potency,'=',7079.5,nM,Active,,7.08,O=C1Nc2ccc(Br)cc2C12NNc1ccccc1O2,O=C1Nc2ccc(Br)cc2C12NNc1ccccc1O2
CHEMBL3196296,,CC/C(=N/Nc1ccccc1)c1cnnc(SC)n1,Potency,'=',7079.5,nM,Active,,7.08,CC/C(=N/Nc1ccccc1)c1cnnc(SC)n1,CC/C(=N/Nc1ccccc1)c1cnnc(SC)n1
CHEMBL3189985,,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)c([N+](=O)[O-])c3)o2)=NC1=O,Potency,'=',7079.5,nM,Active,,7.08,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)c([N+](=O)[O-])c3)o2)=NC1=O,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)c([N+](=O)[O-])c3)o2)=NC1=O
CHEMBL1424878,,CC(=O)c1sc2nc(-c3ccco3)ccc2c1N,Potency,'=',7079.5,nM,Active,,7.08,CC(=O)c1sc2nc(-c3ccco3)ccc2c1N,CC(=O)c1sc2nc(-c3ccco3)ccc2c1N
CHEMBL1432679,,O=C1C(NS(=O)(=O)c2cccs2)=C(N2CCN(c3ccc(F)cc3)CC2)C(=O)c2ccccc21,Potency,'=',7079.5,nM,Active,,7.08,O=C1C(NS(=O)(=O)c2cccs2)=C(N2CCN(c3ccc(F)cc3)CC2)C(=O)c2ccccc21,O=C1C(NS(=O)(=O)c2cccs2)=C(N2CCN(c3ccc(F)cc3)CC2)C(=O)c2ccccc21
CHEMBL1556256,,COC1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O,Potency,'=',7079.5,nM,Active,,7.08,COC1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O,COC1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O
CHEMBL1588298,,O=C(Nc1cccc(-c2csc(Nc3ccc(Cl)cc3)n2)c1)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,Potency,'=',7079.5,nM,Active,,7.08,O=C(Nc1cccc(-c2csc(Nc3ccc(Cl)cc3)n2)c1)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,O=C(Nc1cccc(-c2csc(Nc3ccc(Cl)cc3)n2)c1)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1
CHEMBL2006221,,CC(=O)O.CNc1nc(N/N=C/c2cc3c(cc2[N+](=O)[O-])OCO3)nc(Nc2ccccc2)n1,Potency,'=',7079.5,nM,Active,,7.08,CC(=O)O.CNc1nc(N/N=C/c2cc3c(cc2[N+](=O)[O-])OCO3)nc(Nc2ccccc2)n1,CNc1nc(N/N=C/c2cc3c(cc2[N+](=O)[O-])OCO3)nc(Nc2ccccc2)n1
CHEMBL1428997,,CS(=O)(=O)c1ccc2c(c1)SC1=NC(=O)/C(=C/c3ccco3)C(=N)N12,Potency,'=',7079.5,nM,Active,,7.08,CS(=O)(=O)c1ccc2c(c1)SC1=NC(=O)/C(=C/c3ccco3)C(=N)N12,CS(=O)(=O)c1ccc2c(c1)SC1=NC(=O)/C(=C/c3ccco3)C(=N)N12
CHEMBL1529129,,O=C1N=C(NS(=O)(=O)c2ccccc2)S/C1=C1\C(=O)Nc2ccccc21,Potency,'=',7079.5,nM,Active,,7.08,O=C1N=C(NS(=O)(=O)c2ccccc2)S/C1=C1\C(=O)Nc2ccccc21,O=C1N=C(NS(=O)(=O)c2ccccc2)S/C1=C1\C(=O)Nc2ccccc21
CHEMBL1308759,,Cc1ccccc1C(=O)Oc1ccc(Sc2ccc(O)cc2)cc1,Potency,'=',7079.5,nM,Active,,7.08,Cc1ccccc1C(=O)Oc1ccc(Sc2ccc(O)cc2)cc1,Cc1ccccc1C(=O)Oc1ccc(Sc2ccc(O)cc2)cc1
CHEMBL1498307,,CCc1cccc2c(C(=O)COC(=O)c3ccc([N+](=O)[O-])s3)c[nH]c12,Potency,'=',7079.5,nM,Active,,7.08,CCc1cccc2c(C(=O)COC(=O)c3ccc([N+](=O)[O-])s3)c[nH]c12,CCc1cccc2c(C(=O)COC(=O)c3ccc([N+](=O)[O-])s3)c[nH]c12
CHEMBL3193986,,O=C1Nc2ccccc2/C1=N\N=C\C1=C(N2CCOCC2)/C(=C\c2ccccc2)CC1,Potency,'=',7079.5,nM,Active,,7.08,O=C1Nc2ccccc2/C1=N\N=C\C1=C(N2CCOCC2)/C(=C\c2ccccc2)CC1,O=C1Nc2ccccc2/C1=N\N=C\C1=C(N2CCOCC2)C(=C\c2ccccc2)/CC1
